Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
87f669d984ff2f0e625a33755d3f8330d9275bbec410baacb22fb5eb4d4bb2a5,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
390d59c3ddea1ed9e852f9bb92ea08eb95b8d1f328ada6430a6fbe74fecedb7b,2016-05,Staffordshire Police,Staffordshire Police,-2.167393,53.015055,On or near COTESHEATH STREET,E01033216,Stoke-on-Trent 016G,Investigation complete; no suspect identified
0164fee1b6bb13d23040ecf3b75131e361437654bba7c4ff0457be96e039d23d,2016-05,Staffordshire Police,Staffordshire Police,-2.172661,53.020306,On or near OGDEN ROAD,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
071a4b7bb7190f9ebb2784694dbabfb5bbced6762d454d1c4fe655aac4a2a347,2016-05,Staffordshire Police,Staffordshire Police,-2.291016,53.012201,On or near PEPPER STREET,E01029576,Newcastle-under-Lyme 012A,Investigation complete; no suspect identified
d38e035a084d4d411cd1ecb053e2653f78072b0d0479d2333ee841ea3f6ad0bf,2016-05,Staffordshire Police,Staffordshire Police,-2.181856,53.016193,On or near CROSTON STREET,E01014281,Stoke-on-Trent 015A,Investigation complete; no suspect identified
1424041251eb5c41747c84b9ecf1db0625a13a9c17abb84f91a39d8f974337c8,2016-05,Staffordshire Police,Staffordshire Police,-2.237019,53.007242,On or near HILLSIDE,E01029600,Newcastle-under-Lyme 014D,Investigation complete; no suspect identified
6bb4ae59fdf77eb2aaf863489215b5a1b3c4945631e48e8b7f0c065b0530d897,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
6272d9dc70c8e12d7f10e7ed9e2ee63e2859ab89e58eb46c1404af97388cff1b,2016-05,Staffordshire Police,Staffordshire Police,-2.135084,52.988380,On or near Supermarket,E01014302,Stoke-on-Trent 022D,Investigation complete; no suspect identified
efb6748106701e55043fe4e3c8a17becdc24755d37309fd3964a6fe9cb4affdc,2016-05,Staffordshire Police,Staffordshire Police,-2.175479,53.024149,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
f16504d89cc90dc41ac68ab1b6e5f06099cc69195e7d07262047529b1dcb8312,2016-05,Staffordshire Police,Staffordshire Police,-2.137054,52.989681,On or near MOULTON ROAD,E01014302,Stoke-on-Trent 022D,Investigation complete; no suspect identified
54b1da3c4bcc64e2b073d5f4e7e25bd68906bf4fca20326a193896fcfa35df4e,2016-05,Staffordshire Police,Staffordshire Police,-2.141872,52.991438,On or near SIDINGS PLACE,E01014273,Stoke-on-Trent 021A,Investigation complete; no suspect identified
950a35063955a41633e51412550100f5a8b02faa31554ef439397904eba0c1a2,2016-05,Staffordshire Police,Staffordshire Police,-2.141872,52.991438,On or near SIDINGS PLACE,E01014273,Stoke-on-Trent 021A,Investigation complete; no suspect identified
0a041f7a7528bc4d2ec2e4f31e357bf8cb6b2ec0739099f59e5aaf2e7660b84a,2016-05,Staffordshire Police,Staffordshire Police,-2.183775,53.029126,On or near CHELWOOD STREET,E01014254,Stoke-on-Trent 011C,Investigation complete; no suspect identified
9a9b0f97c9eaaf301e153725c4e8dbe97f8f566bb1e725c9e3abb906efe77eea,2016-05,Staffordshire Police,Staffordshire Police,-2.169805,53.029371,On or near ST JOHN STREET,E01014328,Stoke-on-Trent 013C,Investigation complete; no suspect identified
147c9e5240b4fb1987be0b2ab577834c8abbd6e9668329b4644df1ff8abb3ee4,2016-05,Staffordshire Police,Staffordshire Police,-2.151794,52.995839,On or near MONTROSE STREET,E01014279,Stoke-on-Trent 020E,Investigation complete; no suspect identified
b9d06b7d1f48897fffc419b96219e10ec68809c52bd5186c0e30cbaa85a27d84,2016-05,Staffordshire Police,Staffordshire Police,-2.214782,53.012866,On or near ROPE STREET,E01014289,Stoke-on-Trent 018B,Investigation complete; no suspect identified
bea4d8907496f2a4ee38f68639ed34707b591d07e019b1efdb88f4118b1cdfdf,2016-05,Staffordshire Police,Staffordshire Police,-2.178625,53.049341,On or near NORTH WEST TERRACE,E01014246,Stoke-on-Trent 008A,Investigation complete; no suspect identified
f16b6a1d81c3bef5a7ffe3cbc0bdf5719c4e453c4837e08fdbdf581180bb4ba8,2016-05,Staffordshire Police,Staffordshire Police,-2.154956,53.025733,On or near ROYDEN AVENUE,E01014213,Stoke-on-Trent 012D,Investigation complete; no suspect identified
951ab1732f9ec9b71a89823be342f8b53f9db44fa23d12366c6f3e5fcd4e7b43,2016-05,Staffordshire Police,Staffordshire Police,-2.191757,53.020304,On or near PRETORIA ROAD,E01014285,Stoke-on-Trent 015B,Investigation complete; no suspect identified
9d63c2f1448f6404d707400da4f901c1c4051e5f40ccd7af3697659dcef68617,2016-05,Staffordshire Police,Staffordshire Police,-2.186155,53.003620,On or near Theatre/Concert Hall,E01014345,Stoke-on-Trent 019E,Investigation complete; no suspect identified
ae1d5f56428db5786bc85f5df0e2f2f3158dd89b727eb032f9cd6d2fd8de7adc,2016-05,Staffordshire Police,Staffordshire Police,-2.167188,53.062176,On or near PINFOLD AVENUE,E01014336,Stoke-on-Trent 004D,Investigation complete; no suspect identified
799a4b09730e519658998e52e97873aff9d2dfd66743cec170d1cf1cd4b70b06,2016-05,Staffordshire Police,Staffordshire Police,-2.162014,52.991601,On or near DERRY STREET,E01014279,Stoke-on-Trent 020E,Investigation complete; no suspect identified
8bccb2483013b8c50ca63484ea767e2e4a8f1411abf6f3c2c294f86c94427233,2016-05,Staffordshire Police,Staffordshire Police,-2.133547,53.016581,On or near LATIMER WAY,E01014221,Stoke-on-Trent 017B,Investigation complete; no suspect identified
3de9a2de3433f60024f2455d2a745c80481370c9f6e62a44e035a6298903657c,2016-05,Staffordshire Police,Staffordshire Police,-2.105078,52.980446,On or near LOMBARDY GROVE,E01014321,Stoke-on-Trent 028A,Investigation complete; no suspect identified
5a6ec9fb4703c1caa382bbeb386ba7e6a07cdcf40d8ad7a54bb879de51215b7c,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
391e693a05f8cbe2a7e33b0ce326efc46d080169be8e5d4bea92b0985a42a084,2016-05,Staffordshire Police,Staffordshire Police,-2.150608,52.997405,On or near PARK LANE,E01014274,Stoke-on-Trent 020A,Investigation complete; no suspect identified
9b8e270ed041a1f43f9d3fe3313689b9c5e4ab568b87d8d50a2b5e9549cff2a9,2016-05,Staffordshire Police,Staffordshire Police,-2.243643,53.019040,On or near ST BERNARD'S ROAD,E01029566,Newcastle-under-Lyme 010C,Investigation complete; no suspect identified
923abcc457b57641cbf62050d8bd1c58632ad769426470b3925ddc49d4a6dd53,2016-05,Staffordshire Police,Staffordshire Police,-2.166845,53.031398,On or near DOVER STREET,E01014329,Stoke-on-Trent 013D,Investigation complete; no suspect identified
4c471dddc5477a933b93e4abaf5fe5405776d7ae6d6300863b82aedb70d34427,2016-05,Staffordshire Police,Staffordshire Police,-2.157417,52.972945,On or near Supermarket,E01014235,Stoke-on-Trent 032A,Investigation complete; no suspect identified
42286ca244c41cd6740312f7f5ebc2fa879207ec8ed34523582185adee7c448f,2016-05,Staffordshire Police,Staffordshire Police,-2.207611,53.009256,On or near Supermarket,E01014290,Stoke-on-Trent 018C,Investigation complete; no suspect identified
4dfee0f079a36ec9f75c19ffea345907c89039b4feaab17f68141c25b5ccc8e0,2016-05,Staffordshire Police,Staffordshire Police,-2.137489,53.013970,On or near WYNFORD PLACE,E01014226,Stoke-on-Trent 014D,Investigation complete; no suspect identified
ea225ab758b1143a8d832e86c1265c9374ba6d4354e7c9275aafb70f2d9cd3eb,2016-05,Staffordshire Police,Staffordshire Police,-2.238513,52.989045,On or near LANGFORD ROAD,E01029590,Newcastle-under-Lyme 015C,Investigation complete; no suspect identified
ec49de2e656273b97c19e027d2faa12b7ff5f08b23d222d031e17240d23f3fbf,2016-05,Staffordshire Police,Staffordshire Police,-2.217283,53.012160,On or near ANDREW PLACE,E01029603,Newcastle-under-Lyme 011D,Investigation complete; no suspect identified
956f995f8269d1ab5edd5caa5a841c83a8771af954de66253d281d0383b1917f,2016-05,Staffordshire Police,Staffordshire Police,-2.174396,53.025418,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
708cf5acb36e0e535ecc29b43e1ddb04214b0d3e6acd19c67959d785c484855c,2016-05,Staffordshire Police,Staffordshire Police,-2.183474,53.028605,On or near CENTURY STREET,E01014254,Stoke-on-Trent 011C,Investigation complete; no suspect identified
805f181830e18f2fc56b2ad02b0296918fb7b26c922a4bff11567a624fcaafa4,2016-05,Staffordshire Police,Staffordshire Police,-2.210639,53.052767,On or near BROWNHILLS ROAD,E01014356,Stoke-on-Trent 005C,Investigation complete; no suspect identified
ad52060933e67c5a6226200b0f9ccc91f802911f229e7c16dee4b212fa8ea6f7,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
973603d0745cd94558de7e9401381bb957e8b47559dc18ecb824d45ac1062b9b,2016-05,Staffordshire Police,Staffordshire Police,-2.194998,52.978705,On or near WILSON ROAD,E01014353,Stoke-on-Trent 030D,Investigation complete; no suspect identified
170b3f58c460cbdf2c3def54a3377c44d2f3d93b229aa5b6cf24e44f5d709e5b,2016-05,Staffordshire Police,Staffordshire Police,-2.183519,52.996954,On or near NICHOLLS STREET,E01014339,Stoke-on-Trent 019C,Investigation complete; no suspect identified
bb91244e2d6148c0f9d94399888c9cb30fc854aeb1fc204b59604f40dc25f54e,2016-05,Staffordshire Police,Staffordshire Police,-2.167988,53.029949,On or near LOWER MAYER STREET,E01014328,Stoke-on-Trent 013C,Investigation complete; no suspect identified
21a22af0183008819e5ae4260b5d73f9b45a8980be7b76515f452dcfc02c5599,2016-05,Staffordshire Police,Staffordshire Police,-2.135495,53.024597,On or near DEAVILLE ROAD,E01014225,Stoke-on-Trent 014C,Investigation complete; no suspect identified
4a64e2b6b43d5b3743567716b5fd0a1693552f0dd46afe433942002beb47917c,2016-05,Staffordshire Police,Staffordshire Police,-2.207781,52.992069,On or near RONSON AVENUE,E01014341,Stoke-on-Trent 023B,Investigation complete; no suspect identified
1de4d42d24c46c226c8dfa850f27b3cf16b96c3c1e345be59b13b1d5f5e4b831,2016-05,Staffordshire Police,Staffordshire Police,-2.239879,53.087491,On or near KING STREET,E01029588,Newcastle-under-Lyme 002D,Investigation complete; no suspect identified
2523cdc210159c88dd13953538cda41bb37b7c0c54d372ce7da8e7ad72a4005f,2016-05,Staffordshire Police,Staffordshire Police,-2.175479,53.024149,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
11444a4fdaf32de1d6fff9eed3f87fe35a2572dd43a4442e06580f1d846dd14e,2016-05,Staffordshire Police,Staffordshire Police,-2.164074,52.992703,On or near GROVE AVENUE,E01014279,Stoke-on-Trent 020E,Investigation complete; no suspect identified
4966baeefe3eb1a725952380da4533fc051388b1a79fab048d77355a8d6d596e,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
29d356f0481d9fcddee84a32c919cb40f43716fd8214497d6d80e03b1bda93bd,2016-05,Staffordshire Police,Staffordshire Police,-2.226757,53.011118,On or near Shopping Area,E01029604,Newcastle-under-Lyme 011E,Investigation complete; no suspect identified
9df22e6b02f3dd239a6a596a0fb074c24e91d1ccb292e54546a0b46b9e553d60,2016-05,Staffordshire Police,Staffordshire Police,-2.126071,52.977972,On or near Petrol Station,E01014312,Stoke-on-Trent 029D,Investigation complete; no suspect identified
698fd18b32030a638e52bbacc27eeaaba23922c7e0c1d666569830807db90b74,2016-05,Staffordshire Police,Staffordshire Police,-2.186239,53.019647,On or near STANHOPE STREET,E01014286,Stoke-on-Trent 015C,Investigation complete; no suspect identified
9f4b00466a33de8ec7d4914d1c2dafa43b519ae2445e3c95254e6b5a215f765c,2016-05,Staffordshire Police,Staffordshire Police,-2.225027,53.011076,On or near Shopping Area,E01029604,Newcastle-under-Lyme 011E,Investigation complete; no suspect identified
596afa756b289e906fdb6dea7231123b23fc371cfd6e8f6908a35e21ae8cb0b9,2016-05,Staffordshire Police,Staffordshire Police,-2.126071,52.977972,On or near Petrol Station,E01014312,Stoke-on-Trent 029D,Investigation complete; no suspect identified
5891fbe453c5c518d646c5f17c79da4e8dc344c5c100aaf7933ce5e4c40b01d8,2016-05,Staffordshire Police,Staffordshire Police,-2.228409,53.010782,On or near Supermarket,E01029604,Newcastle-under-Lyme 011E,Investigation complete; no suspect identified
f8181502b2395012457ca212c05598391de910dcbf486fc871fc7f7a22ac4fe1,2016-05,Staffordshire Police,Staffordshire Police,-2.165907,53.054969,On or near TUDOR ROSE COURT,E01014268,Stoke-on-Trent 008C,Investigation complete; no suspect identified
ce59dc22f0e466d777bae9564871bf6f66e4eef240a7cd4a5a47ab2940881d47,2016-05,Staffordshire Police,Staffordshire Police,-2.187587,52.997055,On or near FLETCHER ROAD,E01014340,Stoke-on-Trent 019D,Investigation complete; no suspect identified
ce42e6b50179d83142b0ac7aaf3735ac1be3a3f9b19bb07b4e46235f9a71f5e8,2016-05,Staffordshire Police,Staffordshire Police,-2.126071,52.977972,On or near Petrol Station,E01014312,Stoke-on-Trent 029D,Investigation complete; no suspect identified
150ab43a35af64fbfca3a7b66162b1a40112b939f36d9bce8f7ec3c5a0c13011,2016-05,Staffordshire Police,Staffordshire Police,-2.164070,53.070217,On or near GREENHILL ROAD,E01014337,Stoke-on-Trent 004E,Investigation complete; no suspect identified
031f97d853432c142f949d036925812f2386131deed988dfb72c05afed0b6eeb,2016-05,Staffordshire Police,Staffordshire Police,-2.214219,53.040617,On or near Petrol Station,E01014250,Stoke-on-Trent 009B,Investigation complete; no suspect identified
aca0a06d1ec3612744ee2a800fcddada05a353fcff3a4df53dc6b6187ea3870f,2016-05,Staffordshire Police,Staffordshire Police,-2.225027,53.011076,On or near Shopping Area,E01029604,Newcastle-under-Lyme 011E,Investigation complete; no suspect identified
84bfc724a7d270052699c75c0e76a436d876fdf1fb9e9c341c08cda9f1910e2e,2016-05,Staffordshire Police,Staffordshire Police,-2.209536,52.994412,On or near Petrol Station,E01014341,Stoke-on-Trent 023B,Investigation complete; no suspect identified
7ceb78056927021b312cff4145113c6901ee05bf7475108ee6f973ce27fd4b4c,2016-05,Staffordshire Police,Staffordshire Police,-2.182763,53.026116,On or near Petrol Station,E01014285,Stoke-on-Trent 015B,Investigation complete; no suspect identified
61ccd89636d4a9720d4df13c0414d8fa262df57d94b70e845ca96e0423c608a8,2016-05,Staffordshire Police,Staffordshire Police,-2.182377,53.040544,On or near LINDLEY STREET,E01014249,Stoke-on-Trent 011A,Investigation complete; no suspect identified
bb774f3f811a56d64d5a976ed5ae53c974c9c024156f7ce2d6ff6ee1acde5b5b,2016-05,Staffordshire Police,Staffordshire Police,-2.101283,52.975245,On or near COBHAM PLACE,E01014317,Stoke-on-Trent 031D,Investigation complete; no suspect identified
6b1201387282b3f27f02bd149b25ddab6134296018be9725e5f7c703f03b68f3,2016-05,Staffordshire Police,Staffordshire Police,-2.258825,53.069859,On or near Supermarket,E01029597,Newcastle-under-Lyme 003F,Investigation complete; no suspect identified
c527272a214664a5701981c4de46bfd966183455ce60923001d5eb20b596ee7e,2016-05,Staffordshire Police,Staffordshire Police,-2.208548,53.009030,On or near CORONATION ROAD,E01014289,Stoke-on-Trent 018B,Investigation complete; no suspect identified
562b8aab2f3a899d9c00452ef2a23a0db21f65186c0ac5f126ac5b94a3d80837,2016-05,Staffordshire Police,Staffordshire Police,-2.162713,53.034793,On or near BRADFORD TERRACE,E01014327,Stoke-on-Trent 013B,Investigation complete; no suspect identified
09694a5219be3ca1d078fb847a5100a5dda549895160639e13c4979fee547683,2016-05,Staffordshire Police,Staffordshire Police,-2.182377,53.040544,On or near LINDLEY STREET,E01014249,Stoke-on-Trent 011A,Investigation complete; no suspect identified
45791b879e48bbf341adad8d026d45d9209a6b42e27fe1a0486b8a2c177927ae,2016-05,Staffordshire Police,Staffordshire Police,-2.175289,53.025021,On or near STAFFORD LANE,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
f6bcc93d7aacc91616fca6c01e264de4d0fbb679416799b81e93bfc2e14af5f5,2016-05,Staffordshire Police,Staffordshire Police,-2.177358,53.006024,On or near WINTONFIELD STREET,E01014282,Stoke-on-Trent 016D,Investigation complete; no suspect identified
b264d8fa48b03001d6e8155a65cc00db469b6bfe424660dc6b034e0a861c8bf5,2016-05,Staffordshire Police,Staffordshire Police,-2.163592,53.034639,On or near CAMPBELL TERRACE,E01014327,Stoke-on-Trent 013B,Investigation complete; no suspect identified
8dbace3835314bae6374961f381b856087ca5aa6a2d5613a49b9e513da4807aa,2016-05,Staffordshire Police,Staffordshire Police,-2.196915,53.000654,On or near Supermarket,E01014292,Stoke-on-Trent 018E,Investigation complete; no suspect identified
2eb9afca45baaf6dd13437a1e1f6102736478be776114d99a71c42f8ec080bb6,2016-05,Staffordshire Police,Staffordshire Police,-2.157359,52.989746,On or near DORCAS DRIVE,E01014239,Stoke-on-Trent 026C,Investigation complete; no suspect identified
4851e49a8a82dc24f29cbc7783f9e5d2d706b224a8d85d9db55d0553f5e59dfc,2016-05,Staffordshire Police,Staffordshire Police,-2.176159,53.026395,On or near Shopping Area,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
a6841a720349e534835c1a05b23e2e08347183eaa522c4c7bbc04c558e3d2e7a,2016-05,Staffordshire Police,Staffordshire Police,-2.234281,53.040938,On or near Supermarket,E01029538,Newcastle-under-Lyme 006B,Investigation complete; no suspect identified
7ad7ca42bec4d8dc59270e355c374542154bbd278e093107f169d1907487df03,2016-05,Staffordshire Police,Staffordshire Police,-1.618222,52.793854,On or near OUTFIELD ROAD,E01029420,East Staffordshire 012C,Investigation complete; no suspect identified
8923265562474dd102ccf2a6a29095c8c72ea9001a15ed318ea86dfe4d1eb84a,2016-05,Staffordshire Police,Staffordshire Police,-1.642711,52.818589,On or near CARVER ROAD,E01029436,East Staffordshire 007C,Investigation complete; no suspect identified
d02c8266b28688117f98aa51786d53233b8429a1bbd8d9402812eb6881cf0645,2016-05,Staffordshire Police,Staffordshire Police,-2.133009,52.919093,On or near ROCK CRESCENT,E01029683,Stafford 002C,Investigation complete; no suspect identified
3dc7f8b0719e5a8f5af94e9f12eb9ba77290d604107c1092ee2e34f70994419b,2016-05,Staffordshire Police,Staffordshire Police,-2.156370,52.633207,On or near Parking Area,E01029613,South Staffordshire 008A,Investigation complete; no suspect identified
c08795046827e02d69b8d75c569f9a400932c4dbf922fec5e04603c89d2cd642,2016-05,Staffordshire Police,Staffordshire Police,-2.133009,52.919093,On or near ROCK CRESCENT,E01029683,Stafford 002C,Investigation complete; no suspect identified
1b9915477cf9bbe5fe26131de2ea7ce225ce271d5f510e869c81ff97334f6a34,2016-05,Staffordshire Police,Staffordshire Police,-1.631163,52.799729,On or near Further/Higher Educational Building,E01032898,East Staffordshire 011H,Investigation complete; no suspect identified
217dac097ebb3ef40eaaa0402b7bdf13ea4aeb473711e31983bf8b0863683e4b,2016-05,Staffordshire Police,Staffordshire Police,-1.632393,52.801603,On or near Shopping Area,E01032896,East Staffordshire 011F,Investigation complete; no suspect identified
0a23b9d5c0d7a24e38a32b73d7e61db8f8c015bc56a824ca5d08c7b50d407ccb,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
815cfa00c2aa579d73cca1ad533f81ac789dd097a6a73483bc9f8e9764064fda,2016-05,Staffordshire Police,Staffordshire Police,-2.001615,52.710946,On or near Parking Area,E01029389,Cannock Chase 005D,Investigation complete; no suspect identified
1d0066e961fb948b1ab68fe51bfebdac8e39972c02aabcda5fb185f3676bb180,2016-05,Staffordshire Police,Staffordshire Police,-1.590994,52.801773,On or near MOAT BANK,E01029472,East Staffordshire 010E,Investigation complete; no suspect identified
82df5b97dc34f2fff255582bb8f72268c8eadc1c275f084b7c4fbc02d91762ae,2016-05,Staffordshire Police,Staffordshire Police,-1.645123,52.795772,On or near THE ROPEWALK,E01029408,East Staffordshire 011B,Investigation complete; no suspect identified
65d4f72ddc425644ef0fe6e745822bf4ef3b4c405a2adb102619eb1bbbf73d41,2016-05,Staffordshire Police,Staffordshire Police,-2.124522,52.822674,On or near MOORFIELDS,E01029720,Stafford 007B,Investigation complete; no suspect identified
869b74d2bdeb6ca04e7a455fcb35938088b07842087f31fb2b76cee3727f24ae,2016-05,Staffordshire Police,Staffordshire Police,-2.271826,52.871024,On or near SMITHY LANE,E01029697,Stafford 005C,Investigation complete; no suspect identified
f55aa2a7af69adbf01c620a37781f2dab7e4b50e553c78b111016b6489b01d8e,2016-05,Staffordshire Police,Staffordshire Police,-2.226340,52.634694,On or near HUSPHINS LANE,E01029626,South Staffordshire 009A,Investigation complete; no suspect identified
802332a80f77b036c1b3b90bd3da511044a38fa6458ec202906fc773e719b780,2016-05,Staffordshire Police,Staffordshire Police,-1.738737,52.641357,On or near NURSERY LANE,E01029517,Lichfield 008B,Investigation complete; no suspect identified
1eb0c536dc07ed4a9a9eefb48be6c159fcf29d25ef4a0adf3563548e2d548e49,2016-05,Staffordshire Police,Staffordshire Police,-1.642288,52.828584,On or near ST MARY'S DRIVE,E01029437,East Staffordshire 007D,Investigation complete; no suspect identified
01ad803261f4e1543bf73807bbc24fc24ae311150ac2827bb79f240511845f66,2016-05,Staffordshire Police,Staffordshire Police,-1.642288,52.828584,On or near ST MARY'S DRIVE,E01029437,East Staffordshire 007D,Investigation complete; no suspect identified
b4553d55409b5d7313576bad0fe361a3d8931ce0c04a6bf2d02c7b750b532bd4,2016-05,Staffordshire Police,Staffordshire Police,-1.642288,52.828584,On or near ST MARY'S DRIVE,E01029437,East Staffordshire 007D,Investigation complete; no suspect identified
eb98dd41807de8ce9170bdb75d24709e7474fc908fab4824abf79fd1c9a5f8d9,2016-05,Staffordshire Police,Staffordshire Police,-2.037525,52.660912,On or near WESLEY AVENUE,E01029621,South Staffordshire 002A,Investigation complete; no suspect identified
36e7893e2a4335a0d38da63ed6bf89ed1cf29e780ce67606328799eda3b6a15a,2016-05,Staffordshire Police,Staffordshire Police,-2.037525,52.660912,On or near WESLEY AVENUE,E01029621,South Staffordshire 002A,Investigation complete; no suspect identified
2b751d39fdd05ac6b7b71ed01d7ced6126e31b0190bc1f8831c2b567bb7c8b90,2016-05,Staffordshire Police,Staffordshire Police,-1.648408,52.822426,On or near CALAIS ROAD,E01029434,East Staffordshire 007A,Investigation complete; no suspect identified
50ebdf9e86ceb313d2d5ce1fc6f9010ae3b2627a7ee455ec0ca92fc0dae9f0ab,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
8ddd5e6322457622bdd312f37dfd0a4082e77b14e6e5d49c2b08c9f6fb6bd1ea,2016-05,Staffordshire Police,Staffordshire Police,-2.133689,52.773105,On or near CHASE VIEW LANE,E01029656,South Staffordshire 001B,Investigation complete; no suspect identified
8137bebeaf09f588cc6a8677a39f88aa22c1e3c61c76469d7ec610c6a4b7cd9e,2016-05,Staffordshire Police,Staffordshire Police,-2.009328,52.718371,On or near HILLSIDE CLOSE,E01029386,Cannock Chase 005B,Investigation complete; no suspect identified
b5ada3083b3377d256c861edbeeb6772e51de9d8953971535dfc9ac61ad49923,2016-05,Staffordshire Police,Staffordshire Police,-2.027812,52.707625,On or near MOORLAND ROAD,E01029354,Cannock Chase 007A,Investigation complete; no suspect identified
c7f6d912e4f51f4393e45e6d183fb2f649c539188323fb86af739b0777120122,2016-05,Staffordshire Police,Staffordshire Police,-1.648863,52.605346,On or near PENNINE WAY,E01029865,Tamworth 008E,Investigation complete; no suspect identified
830749f56f9f92219eed56756324341b145330c9df432463f600cf1eb179e947,2016-05,Staffordshire Police,Staffordshire Police,-2.026479,52.681421,On or near WALSALL ROAD,E01029362,Cannock Chase 012D,Investigation complete; no suspect identified
bc659cd7e014abb65d58cb44289fbdf634c8c69a0f07f04c2e63850abffb499f,2016-05,Staffordshire Police,Staffordshire Police,-1.756750,52.732353,On or near KINGS BROMLEY ROAD,E01029477,Lichfield 002A,Investigation complete; no suspect identified
0f0aa0971c6b087a15f6b498f57a33a482419ac329ddcfd919da406ac4f21acd,2016-05,Staffordshire Police,Staffordshire Police,-2.113858,52.824707,On or near ST ALBANS ROAD,E01029690,Stafford 006A,Investigation complete; no suspect identified
3c8ceee63954beee1beab782239c80464fe3a3d5354de8e78d742c33ee8b3cad,2016-05,Staffordshire Police,Staffordshire Police,-1.697272,52.643065,On or near COPE'S DRIVE,E01029851,Tamworth 002E,Investigation complete; no suspect identified
96c601853df5c291250e60d40ef3f9f83c3af7ed83d0c6cc1aebe06b15fd1acd,2016-05,Staffordshire Police,Staffordshire Police,-1.675227,52.632381,On or near LONGFIELD CLOSE,E01029831,Tamworth 004B,Investigation complete; no suspect identified
09416dd41f41db59455f39ef54a05e1c403b27f56f3a21a340309f0212a949ea,2016-05,Staffordshire Police,Staffordshire Police,-1.661384,52.599709,On or near JONKEL AVENUE,E01029869,Tamworth 010E,Investigation complete; no suspect identified
5b3bf373e86025e92aaaab04c434e8e6d42a107cd482ea2e1e1d6d2de0abe9e4,2016-05,Staffordshire Police,Staffordshire Police,-2.020103,52.712787,On or near FOSTER AVENUE,E01029385,Cannock Chase 004B,Investigation complete; no suspect identified
2ba3bdd58f22407014081ff6894bf5934e171129860df11f9ae71bffc5bf6c66,2016-05,Staffordshire Police,Staffordshire Police,-1.598872,52.804767,On or near CAIRNS CLOSE,E01029468,East Staffordshire 010A,Investigation complete; no suspect identified
4335c38d08f78d731a7dfd4aebb011f1fcb0390176c13aa6cb02cb4dc2a7d49b,2016-05,Staffordshire Police,Staffordshire Police,-1.634239,52.799128,On or near LICHFIELD STREET,E01032898,East Staffordshire 011H,Investigation complete; no suspect identified
3673cf74e6fc628b55e6e2d60f4a95493fbbbbceb9e8d97f5cde4d21d927db19,2016-05,Staffordshire Police,Staffordshire Police,-2.096411,52.646576,On or near SORREL CLOSE,E01029637,South Staffordshire 006D,Investigation complete; no suspect identified
e33543e8b10f0edf763c4f820afa5a8861ddd40080b9cb23bcb34f6dd15c20ff,2016-05,Staffordshire Police,Staffordshire Police,-2.118173,52.807129,On or near Shopping Area,E01029701,Stafford 010E,Investigation complete; no suspect identified
695128fe49fa310caa1c3d28ef5b3c86d24414f4ff08e2321903b715da16497d,2016-05,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
1df93067a3b8a31dd44d13c45fa4d0429306654112d5a7be711cb4bd925f98a2,2016-05,Staffordshire Police,Staffordshire Police,-2.178277,52.628322,On or near HOMEFIELD ROAD,E01029613,South Staffordshire 008A,Investigation complete; no suspect identified
736ec90dc8877168e92903ccf739b763e08b7df6aef93b8ba04960cc16c077bd,2016-05,Staffordshire Police,Staffordshire Police,-2.224028,52.535011,On or near FEIASHILL ROAD,E01029667,South Staffordshire 013B,Investigation complete; no suspect identified
71ddca13f25e1fc6526c4535db099db3afea93bfd3c3e204b370956ab9996df2,2016-05,Staffordshire Police,Staffordshire Police,-1.794269,52.629816,On or near DOG LANE,E01029488,Lichfield 012A,Investigation complete; no suspect identified
45b93d5ed29e0990272616a196e15fa9b9557db5354c227d4c2ce3f8219c63ab,2016-05,Staffordshire Police,Staffordshire Police,-1.624476,52.783941,On or near BRACKENWOOD ROAD,E01029449,East Staffordshire 014A,Investigation complete; no suspect identified
04f9e383488baba4bb42909846c511420301fd2f079258a1a05a45ef07079483,2016-05,Staffordshire Police,Staffordshire Police,-1.994731,52.719719,On or near BRINDLEY CRESCENT,E01029388,Cannock Chase 004C,Investigation complete; no suspect identified
