Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
966818856fc819f2623110457e595499803494364baab6b005a5afa470a54774,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
d8aeb59d5849b98a93ff1231c0ac31b7f3d0c0e32d39516805a43c51ac7e7463,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
3b5e29b7c3525da46f0eabe0c65b94d561d1fc693567dd9e5295679c39aea7bc,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
97f41cc58acbbe24a0305e98454596e4dbd12da1c268ff1d5291d9a83abeaa4a,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Offender given a caution
88fa568463db9598f70184953d16791fc5807082a50fa5497f4cac2c06da29a2,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Offender given a caution
49149e7dd48f3747dbaad2cca0cddbebe9261e5d1b6bd6cd985f60c03bd3c926,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
54933681106bd984314899577487d7b629dc9028b8bf9609c0c2d9ff304b5867,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
74eab3c0f2096ffdd769cd0c939ff41a603d80fa03a768ac803576fd9aa02ca5,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
331e6b1cec093a9fb196150e156e092615350f0f0df2772aa0f5f84a6a0cffb2,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
b3e962cd8bb65e4f6180ef95668648a9bebce8226da11b9dcd17911ab104a1c7,2016-04,Staffordshire Police,Staffordshire Police,-2.107758,52.800666,On or near LICHFIELD ROAD,E01029699,Stafford 010D,Suspect charged
fcba61b7ecd4f8143956839e270e79dc179295cc865113d2bd6ca75f136da2ba,2016-04,Staffordshire Police,Staffordshire Police,-2.193975,52.536718,On or near WESTFIELD DRIVE,E01029671,South Staffordshire 012A,Suspect charged
f2eb18f9cc165687b49e7975135a0aac5b504d64ce5a71d1869becd447bd3c98,2016-04,Staffordshire Police,Staffordshire Police,-1.639857,52.817411,On or near ARTHUR STREET,E01029427,East Staffordshire 008B,Suspect charged
69366579a9a751c7475b73d947ad3188656f51eb699238754158cb2706ec31b4,2016-04,Staffordshire Police,Staffordshire Police,-1.761839,52.676061,On or near NEAL CROFT,E01029530,Lichfield 008C,Suspect charged
66aff386decfbe52f04a032363ae9c05f5934d7e2b2ea4020ce5de683eba78dd,2016-04,Staffordshire Police,Staffordshire Police,-1.665966,52.793036,On or near CLEWLEY ROAD,E01029413,East Staffordshire 013A,Suspect charged
7066a757222013e127b2f090da11f4e21d75304012707a19ba733f51675ed61c,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
8b0b361b8c37feb727f8bbc3dbb501ec554ba8cd6bf80ab2265d33773a6a2fcc,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
7859af0cffc47005c42735f5802ca59772ef05d9165cf77ac7ba8b43b794003d,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
3f19b56cc2e672e5e433c3381605291c34c70bd5ec993250de0bc5ad355c9e11,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
e1878d634cbfcaf0ef88769382ef9fba129c4870def1f38d1debbca61dd4b6ec,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
7d4c2d0b5fd8ab47af070f88410df39734f822a748ec21c1232960295820f31b,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
59bfd45626d2661f11a338cbaa5ab184e389841168894b58b7a51701ba588701,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
630eda7f96d6067ecc44616937f48fe3b110cc38ffd1db11860337c516254a3f,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
a164afea318d4af345eebd193eff6949d42e3f20051bc30ba39ff003c1faa357,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
b743bc2d40eb7b1a0a887b5ee6d0f09f97edeb27134d8fc051e140aabaae5a86,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
fcb315a2f13540741683220033bf9315abfd358ceba1f78e440e5c954c773558,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
5d1bb2efa7f988711dc0655e4972b6d18700eba20f8238e3a8ef351aafd9528a,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
055dbf1295de8d6017671a393df28a30845b7fd863514448815e20afeeb11f2b,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
41b22e01ed5e96358968ccfa4a645d8188e1937359206f3fbcfd15545cf428d2,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
6d6e6b2991fd2e8865b68de695fb3aa8ad576f4dfa83dea2a4a5fe3d40fe21bf,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
97feb41f4918e032648e1ba17ceb0c1df564d34e48bcec41a3be866ffef8fb64,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
76d05ca77fa932bcfbaeb91cce72106082a14ff06a6b294e0a4573392bfeaa89,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
be44413adb408c3811890258d6b3ea3eef2d5096a8f45721a45b889052dcf64e,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
c8aa17a427753037cddff65105a7a9c425c2230f027ae26f68e5acf8c88b039f,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged
61780d6bacfc9047d8301fbf34ced5111a6a808274c1ba1ad5944bfcdb8ee278,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged as part of another case
71541f233f7d4250c3be4a654f6c8f6e8d2db9c91e0c918c7c3be62021338639,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Suspect charged as part of another case
7e13acdff299c5ac7e030966aafd073a78b46e7a861c0675845c014f16190d89,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Local resolution
bb57a593630b795135d1731c7d8c6adae12029c8dc78aa18de2b76a29686bf96,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Local resolution
f3279377e1588a561d398bcc4f6b349cb710b98acf719ebf10e32eab68f97e39,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Local resolution
3b09253daf724210e2a1f31fd8c5d63e06b5b6e0a4ba9bb98260f8a7984d4ae8,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Local resolution
21952f8a561c5881cef51d182c6566b9ffe242dfdaadc0f7e46ea9dabb9383dd,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Local resolution
e86049c5f35cc33840ad3dddb120367e9cfe11a1466ff64954886e2c2ce387e3,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Local resolution
e074b5dd347fc0db08ef411061d1543a861d92bfa1fded5291e522140dc38819,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Local resolution
c09fe35650486ca218875f41d8d385bbfc994861153801bdc060ab044fa44833,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
0a74b80e6e9a1bd730f32b7e7b410af80d87b8af217a26ef7b3e0aa633074b61,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
e2d55081b4a77f0ce752b9318f8952a78fa33ff9c245219eae73efc81ea13283,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
5707afd20ed6fffeb3c22ab5ab0af96f6f2f55565e2e981212412b3ba1ba5463,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
0fd36a5117e69916b1b35a3953e3f452c7ad1904c6b56f39f48b7f906ddeee74,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
2f700ae2c3e626def7155a7770c3a92bed9db8772d9f4d4f4ee5966990ab51f9,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
d0808478a5331c37b9243e776b67b4ab429d68dc593b3bb1eaa6cb2e9d1986ca,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
c04bf88a0fdd77074fa713275a6eff1f79f5492d2da980581f5d59b5c7e26dec,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
a7e66535cc3c9ea83176e16f1a22444994b094994d5c338cd7d5f202dd36d919,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
6b2f62a6da8975fb57926e372466767ab5204f0e688c4572e1df648815609833,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
14bda004da60608ca81497294e1b8f04ec1743616bac37f6cab449a6839d7d0f,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
8ece6acdce4c872c9c38e36002a3ebe52472986fc22f783c55a16dcea001cdc9,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
21952f8a561c5881cef51d182c6566b9ffe242dfdaadc0f7e46ea9dabb9383dd,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
8839fa74b1f217d877599d54f7bc5cd25aec9ce1e3cae54e434c53c435837278,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
af7537fd75b16289d4be06b9fa04e1eccc9cab14d39cec25940f158a21dba051,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
fd54d42a88561fa2d78228e643df1d1f922e4cd2984029e1c062c081b8d6a2fb,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
b55cb4c3cb30fc2a85ac5a033a102cfb65d102a0127344437a3ee05c8059fa83,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
23aed034786b912c0fb61a6d4ce15fb3ad4d6858278a1a760dd941c154a1b9ed,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
3006e72a4e6bf91f3142ede800dd00f697e729d172acdbcb2c5aeee7fc47bdab,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
dd52d12c313b1bd87beb656dd25ef55fff70fe70e1615bf50d196461c42799a0,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
b91d9fbfef7e894a675e230cffd7730876bbe7f8c92a0049807fc9a91479ebda,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
3e544d08316d2bc820aff24cb90bb4cc116807f23eba239d8226f6225fabc198,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
5c713e7cba01da600ef1bbd79e2efe9fed7f1e27656689d09766f297c793c6bf,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
17c03a18a2a4bebf590f015914e8259fcceb32e218df86610e43c8bb65567bbb,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
5e32ec0add5ff201fbf58ca5cb7a90406ea22ca16e90e83728c33bc39fbb5661,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
390f190df2b4e0c1908c021cf78e52644481576b49683bf9f59b3b04a4a59e14,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
79fd8527f9570e2aebae00712dd91fe49d5badd0c9bba513ac953c7f2f1d3de3,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
4c3b010182bd7d98c56997d6d9f21fee50cf88407ee03fce6987ca0ba374919e,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
81bc6ee1109497c361cdcef4694def6fae48092218608bd2cb9e95636f313a16,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
7cf8b47b0bcbf36e7e5284303bbb33df9cccdcf1cfb097502c143937dcd53170,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
4d68d784c3751a2280924f453928970955326cb551f557aa79e89322febfe061,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
8873da5fe798dbb49075e0f272359abf0e9ad70a91f0a015fd1b8d023790bcba,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
9f3b8aa619e57034b9df83a89f858fa0d17458e053203b671c6e412de12f78a0,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
bf9d8d24361d8a5707bba7058a184892dc2915535f695c8c69b85da8df6bb989,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
a9923326d9cead5ddee98814be9e295ee3abd0b07b789a74a5ee02ceb025e1ff,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
9092b4169973f7399b373d9440276ed1ffe3dfeadb3bd996759b842f8f816333,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
71dc36d24d9dd2f03be12e15ddabf850eb5d14a8db31aba7a574539911419b1f,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
172b1b05e6d6612f425d40c2c5e28253e876bbe05016e7ac3b448fb00ccfe99e,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
cb9fb207d04045656621e7cf61a9796f7ab75b4f4aa0512b863a75b42815ee95,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
c09a5894f91c8e083c3e41e59a894b19db4b9ec49fe5c1604a2e9b96cf6a1541,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
44baa980f8f5b1d43d59113bedc95f54811b68a38fdbbd75042f69e4d7dee603,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
b23f790d786f159997f34619f7478ba343cefc4018dfec549946b1b1e32300ac,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Action to be taken by another organisation
636d65c8cda8a385539e1d96f40d0cf30944810a876b433693b4c3b421768090,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Action to be taken by another organisation
609a9719ed6eccd300d9aaf5fd6206f87ca16e6b2e9b2fc2362d2e3704a38fcf,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Action to be taken by another organisation
a539b8da32e8d1a8b37c10e5bb2d2f5d76cd8f0a75c0e0c203aeb81de86c1c0a,2016-04,Staffordshire Police,Staffordshire Police,-2.183339,53.017764,On or near SNOW HILL,E01014286,Stoke-on-Trent 015C,Action to be taken by another organisation
efd8e6766c52b184ea9cc65c167f0adfdfb27bd5b62a291cccef59f47162c8df,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Action to be taken by another organisation
04170f99e3d30373d146d5a26008b9111663d04675d5717c507a96d04aa0f56a,2016-04,Staffordshire Police,Staffordshire Police,-2.159779,52.967315,On or near SPRINGSIDE PLACE,E01014238,Stoke-on-Trent 032D,Action to be taken by another organisation
b5ffdc63fc339275f5dff4745491d91c7e7cc1bd2a6500a989910230c6b3ec7c,2016-04,Staffordshire Police,Staffordshire Police,-2.240746,53.039532,On or near BAMBER PLACE,E01029558,Newcastle-under-Lyme 006E,Action to be taken by another organisation
ad9cbe16534126cd5412f19f6a580c31b874702fbeae2840490b1955c88de8e0,2016-04,Staffordshire Police,Staffordshire Police,-2.187452,53.007105,On or near FLOYD STREET,E01014293,Stoke-on-Trent 019A,Action to be taken by another organisation
96bc5f0fcf9a11671b40c9474da82a130ac1db2ec644e3030a7f0be34e004983,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Action to be taken by another organisation
d69b991c81b5fff60ce9ca51f798bb8807b49e401a93e6c4b073e646db2ba361,2016-04,Staffordshire Police,Staffordshire Police,-2.192384,53.003583,On or near LION STREET,E01014295,Stoke-on-Trent 019B,Action to be taken by another organisation
21e6f47f9c6ac10f86b8b3dbf100e0c0169c678b28322c8a5e08da4615217eb4,2016-04,Staffordshire Police,Staffordshire Police,-2.226375,53.015200,On or near HEMPSTALLS LANE,E01029604,Newcastle-under-Lyme 011E,Investigation complete; no suspect identified
62a1b7196e75680e08e67a6d5087c504581bcb2e102bdfe455b4331f11316751,2016-04,Staffordshire Police,Staffordshire Police,-2.157136,53.010413,On or near SPEDDING ROAD,E01033216,Stoke-on-Trent 016G,Investigation complete; no suspect identified
6d4b8fe46191a1cb211e2fe6c55003f7b582e341500533497889ac37cdf91356,2016-04,Staffordshire Police,Staffordshire Police,-2.259892,53.083565,On or near ST SAVIOUR'S STREET,E01029541,Newcastle-under-Lyme 003B,Investigation complete; no suspect identified
30522bf78174c5877f4929b766de6dae600426e7da11c8410ea7e0b335b5ef9d,2016-04,Staffordshire Police,Staffordshire Police,-2.111434,52.978993,On or near EBURY GROVE,E01014322,Stoke-on-Trent 031E,Investigation complete; no suspect identified
2eb812b3e9e03f14ee744e8cd1c3922045f757d39310c15af4d42eed185c442c,2016-04,Staffordshire Police,Staffordshire Police,-2.210448,53.019697,On or near SYDNEY STREET,E01029580,Newcastle-under-Lyme 009C,Investigation complete; no suspect identified
d274bb913d0e6d8661aee8af6c00ae1a7e2bd9c3a5561bf95a85a81bce558f5e,2016-04,Staffordshire Police,Staffordshire Police,-2.147170,52.994245,On or near BARON STREET,E01014279,Stoke-on-Trent 020E,Investigation complete; no suspect identified
ba392f7470b289b620eded17a09b92ade06ceae1f94dd7a3f52e2e79c6479353,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
22529b8f032f7f5cb2639b2beac3482ef81c03bd4d8470e8c682b6ee80717378,2016-04,Staffordshire Police,Staffordshire Police,-2.092080,52.996116,On or near GATE STREET,E01014369,Stoke-on-Trent 024D,Investigation complete; no suspect identified
03aa9e0f79e8a6bbf732d22c814cf00df770981423cba3252e5a80bd61e8e32a,2016-04,Staffordshire Police,Staffordshire Police,-2.210522,53.013305,On or near HADRIAN GROVE,E01014288,Stoke-on-Trent 018A,Investigation complete; no suspect identified
90d5453a0186c6cd33772fa9fdd37c5a9ad1eae657c28ce29294fa0397ddea73,2016-04,Staffordshire Police,Staffordshire Police,-2.108254,52.975751,On or near WATERHEAD ROAD,E01014322,Stoke-on-Trent 031E,Investigation complete; no suspect identified
4daefff0c8c2d3415ebbcb5e8ed21f401c78d8bef9447607b630011460629c5e,2016-04,Staffordshire Police,Staffordshire Police,-2.247957,53.038331,On or near Parking Area,E01029560,Newcastle-under-Lyme 007D,Investigation complete; no suspect identified
12b47c2a98f9ab65d87ff80d662ff65ae0e1406d0c96a6c3df75a80f458c1c32,2016-04,Staffordshire Police,Staffordshire Police,-2.178153,53.025323,On or near GITANA STREET,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
7e4a81f46b35e029b212d51312e80f4732e579c0072a395ff019a55cb0a00fd3,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
d53f47bddc3ddd84e76675323eaae30870680be997b89b26306c337e7c4691b1,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
b8dd211a3c8f46ae1a98dccedf287f99850813488fd7a31af0f69259354e6910,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
ca028c0f1f3db4029b21cbc9c1a6b1fe7baad3f7fdfbb5eefb26324337abe9d4,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
8fa2236620b491d0af968ff43b6e50da2bb92a52249cd6e92089ec298d117002,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
9717ae2d62dd4e4eb849fdcb167488a113dfa9190895fc7f98f8efbfebf59dbb,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
a1e03e0207629eda2dae134f6450e1c10006af1f4b19368c4742bf0be5acbefb,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
b3efad2d78883f2882f95e090d96c67b83538ea6cd929a4233869882a5b455b0,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Unable to prosecute suspect
14936329e552e3056fefe07c46a6d88e735b9b519ed23c1215898626fb3ccda8,2016-04,Staffordshire Police,Staffordshire Police,,,No location,,,Offender given a caution
a8af249c5416450098eb8ba593c41eaf6838f4891fb732fd7542f703044ad127,2016-04,Staffordshire Police,Staffordshire Police,-2.158131,53.001341,On or near BEVILLE STREET,E01014274,Stoke-on-Trent 020A,Investigation complete; no suspect identified
9925fc959fa3d52e25a493bde5b2e20e23ba68beb0eb7223da405583475ae55e,2016-04,Staffordshire Police,Staffordshire Police,-2.179167,52.957228,On or near HARDWICK CLOSE,E01014352,Stoke-on-Trent 034D,Investigation complete; no suspect identified
da8c320af2f56e724075332ddb6df8c92be1097df79dbf757bf9353306954645,2016-04,Staffordshire Police,Staffordshire Police,-2.137054,52.989681,On or near MOULTON ROAD,E01014302,Stoke-on-Trent 022D,Investigation complete; no suspect identified
a4618fd63a701ade8aad2f4b922cd28bbcaa25191e9319ec1671acce4a5170f5,2016-04,Staffordshire Police,Staffordshire Police,-2.097427,52.982358,On or near HARVEY ROAD,E01014367,Stoke-on-Trent 028C,Investigation complete; no suspect identified
fead64ce49aae5d92b37c58ef7e6af186ea16b7bdab736764929e7d2fc5d160d,2016-04,Staffordshire Police,Staffordshire Police,-2.342890,53.001707,On or near LEA LANE,E01029574,Newcastle-under-Lyme 013C,Investigation complete; no suspect identified
7347d3767cc51d8cd7722fefeb02aad9716bf5de10c6822c925fc1447e56c16a,2016-04,Staffordshire Police,Staffordshire Police,-2.090069,52.974903,On or near APPLEWOOD CRESCENT,E01014315,Stoke-on-Trent 033A,Investigation complete; no suspect identified
3e32ea812dcf88b9739a867f9e8de6e49f90afc7ea713f2104807646338a22cd,2016-04,Staffordshire Police,Staffordshire Police,-2.258936,53.080898,On or near FOX GARDENS,E01029540,Newcastle-under-Lyme 003A,Investigation complete; no suspect identified
91ba59c1c8247339048ab5ddde332a413e85919a7f097294aa1b39161b30b76b,2016-04,Staffordshire Police,Staffordshire Police,-2.178153,53.025323,On or near GITANA STREET,E01014287,Stoke-on-Trent 015D,Investigation complete; no suspect identified
f5e45544d3caff92c8dd24df797739e1db571183a5c3f5e0a09d8da19979a7b1,2016-04,Staffordshire Police,Staffordshire Police,-2.090069,52.974903,On or near APPLEWOOD CRESCENT,E01014315,Stoke-on-Trent 033A,Investigation complete; no suspect identified
9cc8bd991aaf9a1aaa548bedf9ad2ed475f257f0238eb04276dccce044ed4ebf,2016-04,Staffordshire Police,Staffordshire Police,-1.989072,52.978254,On or near WADE CLOSE,E01029787,Staffordshire Moorlands 011D,Investigation complete; no suspect identified
bb06a6ce69850d86fa550f4899f2ad04464a962c9b26f2a87a915bf972dc58f3,2016-04,Staffordshire Police,Staffordshire Police,-2.301246,53.053579,On or near HALL STREET,E01029532,Newcastle-under-Lyme 005A,Investigation complete; no suspect identified
60299271bad78dc72890c8c056386d002b553de0e57804cfdd84435bbbca5bcd,2016-04,Staffordshire Police,Staffordshire Police,-2.251552,53.017972,On or near CHURCH VIEW,E01029567,Newcastle-under-Lyme 010D,Investigation complete; no suspect identified
c240c05d3a0d90c316cddde455ff7e88fa8ad713fea322377c9f465b6b9a1137,2016-04,Staffordshire Police,Staffordshire Police,-2.176433,52.961880,On or near PENRITH CLOSE,E01014351,Stoke-on-Trent 034C,Investigation complete; no suspect identified
896015786df0f9b040e15e0f463a1501572d8acee6bcec10a1cf45d014a97b86,2016-04,Staffordshire Police,Staffordshire Police,-2.258475,53.076332,On or near DERBY ROAD,E01029596,Newcastle-under-Lyme 004E,Investigation complete; no suspect identified
a837b9b50b382a91bf352f9e7c89fcd923895a227ff0a5ad47f09dc5a63bf9a4,2016-04,Staffordshire Police,Staffordshire Police,-2.130891,53.010570,On or near THURSTON WAY,E01014229,Stoke-on-Trent 017F,Investigation complete; no suspect identified
